words,frequency
deep combat system,2
don plan stop,2
3rd person view,2
amp click adventure,2
gameplay rather simple,2
levels randomly generated,2
took three hours,2
exactly re looking,2
works older computers,2
windows 10 pc,2
logged 200 hours,2
wait see another,2
multiplayer fast paced,2
mac os x,2
back old stuff,2
men war assault,2
war assault squad,2
men war series,2
didn know expect,2
paid 5 dollars,2
5 dollars 4,2
say right now,2
considering price tag,2
random weapon skin,2
d say half,2
side stories interesting,2
don go looking,2
superb voice acting,2
voice acting bring,2
strongly recommend title,2
gone home meant,2
great job giving,2
see amount detail,2
little replay value,2
great touching story,2
spent hours exploring,2
keys unlock doors,2
want wait sale,2
keep mind m,2
10 10 honestly,2
short enough sitting,2
may take hours,2
give anything away,2
e mail never,2
upgrade weapons armor,2
second hardest difficulty,2
want give away,2
liked art style,2
lot twist turns,2
great boss fights,2
serious sam 3,2
poor level design,2
starts feel repetitive,2
please read better,2
read better reviews,2
better reviews mine,2
duke nukem forever,2
huge amount replay,2
anybody knows fix,2
didn work well,2
high high end,2
fast paced arcade,2
single player challenging,2
smash planets together,2
stand alone expansion,2
reason m writing,2
writing negative review,2
original promised product,2
planetary annihilation vision,2
annihilation vision achieved,2
supreme commander series,2
want use moons,2
3 4 months,2
cant connect server,2
sci fi movie,2
better half life,2
rifle upgraded fire,2
unlock new weapon,2
9 hours gameplay,2
interesting boss fights,2
10 10 points,2
soon armed guards,2
regular updates new,2
updates new features,2
don wanna spoil,2
think least try,2
past final fantasy,2
say totally worth,2
take anything away,2
many easter eggs,2
left click lower,2
click lower hand,2
controller support needs,2
ve finished ps3,2
makes appreciate lot,2
15 20 hours,2
mad max great,2
probably best open,2
mad max fan,2
ve seen complaints,2
main quest line,2
don need another,2
mad max actually,2
love mad max,2
d lying said,2
actually interesting explore,2
graphics gameplay great,2
runs silky smooth,2
looking something new,2
dont hesitate buy,2
got free humble,2
free humble bundle,2
spend 3 hours,2
encountered numerous times,2
never older versions,2
sound effects well,2
10 10 music,2
music 10 10,2
10 10 atmosphere,2
want able go,2
able go around,2
don let graphics,2
lack voice acting,2
must every gamer,2
interactive book elements,2
luckily got humble,2
welcome addition collection,2
baldur gate series,2
complaint wish longer,2
m old school,2
around 12 hours,2
don see many,2
poker night 2,2
keep everyone alive,2
almost complete lack,2
based TRUE story,2
art direction pretty,2
card mechanic great,2
detail developers put,2
least favorite part,2
lot negative say,2
core gameplay loop,2
four player coop,2
melee ranged combat,2
now bad part,2
5 10 times,2
10 current state,2
emphasis melee combat,2
ve almost finished,2
take 10 20,2
ve finally decided,2
take advice buy,2
system adds bit,2
don work team,2
made co op,2
non stop action,2
extra objectives challenge,2
limited amount maps,2
extremely annoying die,2
now co op,2
story 9 10,2
10 10 multiplayer,2
m sure future,2
keep getting error,2
mobile command center,2
world free roam,2
every last us,2
must fans series,2
long loading times,2
many negative interactions,2
2 tv series,2
d highly reccomend,2
accompanied beautiful music,2
side quests well,2
title well worth,2
d recommend everyone,2
voice acting music,2
got 2 hours,2
smile 9 10,2
voice acting best,2
come across long,2
story extremely well,2
yes yes yes,2
may want wait,2
terrible voice acting,2
refund money spent,2
years ago now,2
nippon steel folded,2
steel folded 100,2
folded 100 times,2
m gonna eat,2
cause got pac,2
m heading back,2
now ve got,2
p p p,2
gets boring real,2
boring real quick,2
different characters different,2
gladly change review,2
actually works well,2
best series yet,2
worth right now,2
ll see go,2
ve found something,2
wtf 0 10,2
angry video nerd,2
know going happen,2
longest journey dreamfall,2
story driven adventure,2
given track record,2
pick full price,2
tom score card,2
stay away 2,2
plays turn based,2
buy 10 10,2
atmosphere top notch,2
able plow enemies,2
every 10 seconds,2
incredibly well done,2
scale 1 5,2
choose adventure novel,2
different types gameplay,2
art style gameplay,2
choices real consequences,2
full asking price,2
tell lot love,2
lot love went,2
non linear gameplay,2
10 10 100,2
10 100 100,2
always find something,2
find something new,2
guy 10 10,2
story 8 10,2
story pretty except,2
don see big,2
sci fi fan,2
mode co op,2
go every level,2
bugs ruin experience,2
sound track sound,2
m going come,2
going come say,2
don see anyone,2
catching gaining control,2
gaining control bit,2
real life tables,2
become frustrating times,2
co op future,2
don need use,2
lot potential great,2
design incredibly poor,2
highly recommend re,2
best horror ve,2
3 4 cup,2
easy use understand,2
funny references movies,2
buy want kill,2
mess around friend,2
always download maps,2
least 2 times,2
let imagination go,2
imagination go wild,2
etc etc etc,2
full price huge,2
write right now,2
makes path exile,2
ve already logged,2
great background story,2
m addicted smile,2
need spend money,2
passive skill tree,2
third party tools,2
find certain area,2
3 4 5,2
8 8 ign,2
ability skill tree,2
gets 4 10,2
people take seriously,2
less couple hours,2
might seem dull,2
mechanics never seen,2
system allows lot,2
many different playstyles,2
feel overly complicated,2
hell d give,2
complex skill graph,2
starts little slow,2
hard pressed find,2
see almost every,2
don expect story,2
say favorite part,2
2 3 almost,2
incredible replay value,2
updates new content,2
muito bem trabalhada,2
thwart terrorist attacks,2
e h e,2
h e c,2
may want look,2
want look elsewhere,2
enough keep things,2
actually makes think,2
coming back often,2
spent thousand hours,2
great map design,2
attracts every infected,2
find last ingredient,2
story line character,2
bunch different ways,2
company actually cares,2
every step way,2
around 5 10,2
version dead island,2
similar assassins creed,2
story side missions,2
3 5 ghz,2
radeon r9 290x,2
ve got loads,2
voice acting bad,2
often ll find,2
gameplay well done,2
m little bit,2
m half way,2
let start pro,2
says master thief,2
characters ve seen,2
beat around bush,2
lantern infinite oil,2
every single way,2
took little used,2
incredibly simple yet,2
new hd graphics,2
recommend use controller,2
recent humble bundle,2
self favor buy,2
better use controller,2
main story takes,2
level design well,2
design well done,2
hours messing around,2
watch money roll,2
easy use interface,2
trying find perfect,2
bit replay value,2
don add lot,2
might bit boring,2
worth buy want,2
strategy benefit design,2
highly recommend everybody,2
3 4 major,2
send party member,2
person shooter takes,2
original text russian,2
valve gift grab,2
gift grab 2011,2
bought garry mod,2
plays cs go,2
10 10 fap,2
thought write review,2
low low price,2
realistic train simulator,2
routes rolling stock,2
new unreal engine,2
0 5 10,2
unreal engine 4,2
hope two gliches,2
without investing money,2
people pay win,2
don want pay,2
6 10 hours,2
m sure worth,2
anywhere 30 minutes,2
definitely got money,2
simple turn based,2
great sound music,2
m 8 hours,2
fan incredible machine,2
didn think worth,2
takes bit getting,2
made people made,2
makes feel fresh,2
take around hour,2
lot button mashing,2
console port pc,2
lot people complain,2
many side missions,2
especially don know,2
re going need,2
haven experienced bugs,2
side missions main,2
ve 10 hours,2
ve made character,2
m sure d,2
way state decay,2
better open world,2
g27 steering wheel,2
2 hours see,2
hours got bored,2
close 20 hours,2
10 15 hours,2
full 10 10,2
though got sale,2
version dark souls,2
fantastic moments re,2
moments re thick,2
re thick fight,2
thick fight chaining,2
fight chaining combos,2
chaining combos dodge,2
combos dodge parry,2
dodge parry countering,2
parry countering fools,2
countering fools try,2
fools try interrupt,2
try interrupt carnage,2
walk next arena,2
inconsistent tone place,2
cel shaded color,2
shaded color palette,2
color palette looks,2
palette looks washed,2
looks washed ugly,2
little stretched thin,2
stretched thin worth,2
worth getting sale,2
within 2 days,2
assassin creed batman,2
got bored stopped,2
boss fight 3,2
nice variety enemies,2
animations well done,2
truly next gen,2
well made shadows,2
well designed characters,2
best combat system,2
m glad bought,2
controls well thought,2
believe m actually,2
m actually saying,2
arkham style combat,2
looks better console,2
story middle earth,2
fight large groups,2
large groups enemies,2
recommend anyone liked,2
full price must,2
fan 3rd person,2
10 10 whould,2
great 10 hours,2
didn bother switching,2
repetitive combat system,2
open world missions,2
dont know many,2
many people hate,2
well old school,2
old school feel,2
dollars well spent,2
couldn recommend enough,2
recommend enough smile,2
probably best pirate,2
dirt cheap worth,2
something never seen,2
ve always thought,2
imagine left 4,2
4 dead series,2
re completely different,2
recommend everyone enjoy,2
need go depth,2
d give 8,2
e w l,2
w l d,2
difficult makes want,2
co op action,2
super mario bros,2
re silly enough,2
upgrades don seem,2
combat little bit,2
learn ins outs,2
jump right back,2
find online match,2
find someone online,2
overall gets 4,2
tug o war,2
d recommend giving,2
mechanics well made,2
community 10 10,2
see world war,2
10 10 death,2
nearly impossible take,2
dont waste ur,2
buy pretty bad,2
modding community fantastic,2
fans city builders,2
look forward future,2
give 8 8,2
little city builder,2
7 hours now,2
ps1 better graphics,2
blood omen 2,2
may feel bit,2
don think quite,2
hope see sequel,2
25 30 hours,2
bad per say,2
say worth buying,2
give us option,2
n slash rpg,2
7 5 8,2
voice acting terrific,2
turn based campaign,2
great world war,2
brought back many,2
large world explore,2
ve seen videos,2
seen videos people,2
definitely recommend anybody,2
best rts made,2
assault squad 2,2
made small studio,2
crashes way often,2
amazing rate 11,2
watch videos youtube,2
skill based movement,2
almost every night,2
people move around,2
soundtrack 10 10,2
keep getting stuck,2
controller support well,2
free dlc characters,2
beautiful hand drawn,2
hand drawn art,2
street fighter 2,2
believe worth money,2
minutes trying figure,2
rock paper scissors,2
adjust current policies,2
current policies popular,2
two turns later,2
never pay full,2
don seem affect,2
save money go,2
hours writing review,2
writing review though,2
says 90 mins,2
compared tropico 4,2
online mode great,2
tropico 4 instead,2
rise dark spark,2
many ways win,2
mouse cursor disappeared,2
way many people,2
many people complain,2
recommend whole heartedly,2
dirt cheap bundle,2
3 year old,2
hard find someone,2
around 3 hours,2
m windows 7,2
viscera cleanup detail,2
many people got,2
quite possibly worst,2
didn pay full,2
want better review,2
15 minutes run,2
ign 10 10,2
re better buying,2
don expect everything,2
virtualy impossible complete,2
light hearted story,2
characters well fleshed,2
two main characters,2
highly recommend friends,2
m glad downloaded,2
dwarves rat meat,2
crafting system makes,2
makes feel actually,2
teammates bad ai,2
short point click,2
fan point clicks,2
along way well,2
piece h don,2
looks plays great,2
find review helpful,2
three hours straight,2
wandering around aimlessly,2
sale 4 99,2
recommend right now,2
left cliff hanger,2
couple hours complete,2
survive long possible,2
endless replay value,2
different experience every,2
absolutely must buy,2
11 10 die,2
mesh well together,2
free roam mode,2
lego batman 2,2
favourite rts series,2
going give another,2
developers see problem,2
takes far long,2
bought summer sale,2
lot people review,2
new life new,2
worth 5 dollars,2
recommend hard difficulty,2
reccomend every masseffect,2
action takes place,2
spent 35 hours,2
10 20 hours,2
everything need know,2
killing 10 enemies,2
recommend want something,2
stuff steam workshop,2
coming back long,2
around 20 minutes,2
every 10 10,2
every decision made,2
doesn require lot,2
see happens next,2
wait second season,2
wait episode 2,2
far gameplay goes,2
many plot twists,2
characters interesting story,2
regardless though think,2
anyone enjoys bit,2
hours d say,2
new york city,2
take couple hours,2
amazing amazing story,2
hope 2nd seasson,2
2nd seasson come,2
dont buy dont,2
7 days die,2
clearly made console,2
large open world,2
2 player friend,2
almost fell asleep,2
well known well,2
price high offers,2
5 5 great,2
give 9 8,2
m recommending free,2
way telling story,2
provides food thought,2
well worth 5,2
worth 5 minutes,2
takes around 5,2
worth buy sale,2
sudden loud noises,2
music well made,2
wait big sale,2
pay attention surroundings,2
10 15 min,2
far ve seen,2
see 100 meters,2
solid 9 5,2
10 10 loved,2
another save file,2
100 10 ign,2
god oh god,2
60 frames per,2
original binding isaac,2
decide wether buy,2
way keep player,2
finding something new,2
ll start think,2
style fits perfectly,2
back real world,2
made original great,2
now real review,2
strongly recommend anyone,2
10 10 anyone,2
ve seen many,2
different ending every,2
different gameplay experience,2
many tactical options,2
better single player,2
know damn well,2
start skirmish easy,2
skirmish easy ai,2
full easter eggs,2
vanishing ethan carter,2
think worth money,2
10 10 worth,2
looking forward second,2
review early access,2
looking forward updates,2
art style quite,2
skill high enough,2
many ways die,2
haven gotten end,2
co op gameplay,2
people technical issues,2
win 10 machine,2
open task manager,2
tongue cheek reference,2
don pay full,2
things ve seen,2
later go back,2
re given little,2
ten dollars paid,2
well made adventure,2
see ball air,2
ill rate 10,2
give rocket league,2
hundreds hours later,2
rocket league offers,2
ranked season 1,2
great people looking,2
supersonic acrobatic rocket,2
acrobatic rocket powered,2
ball towards goal,2
ball several times,2
3 4 times,2
friends around world,2
4 player splitscreen,2
re looking casual,2
cars hitting soccer,2
hitting soccer balls,2
graphics 8 10,2
10 gameplay 9,2
recommend anyone long,2
hit level 20,2
around skill level,2
great highly recommend,2
makes want kill,2
controls easy enough,2
use xbox controller,2
many hours ve,2
everything possibly want,2
im pretty sure,2
best way experience,2
soundtrack amazing plot,2
got dirt cheap,2
say anything bad,2
never gets dull,2
anyone looking something,2
high end rig,2
level 3 4,2
5 10 stars,2
1 5 10,2
xbox live indie,2
lag issues every,2
ll give another,2
bought sale dollar,2
sure save often,2
crash every now,2
don let free,2
reviews people barely,2
5 10 hours,2
money buy things,2
know many negative,2
bullet hell shooter,2
ve tried several,2
steam community market,2
recommend 2 reasons,2
mention hardcore mode,2
re pc gamer,2
explains need know,2
doesn fully support,2
interface bit clunky,2
random generated areas,2
read many reviews,2
versus co op,2
co op modes,2
take little getting,2
ve seen offer,2
part main career,2
need speed underground,2
don need best,2
maybe little bit,2
annoying makes hard,2
ve every single,2
pay win isn,2
kept going back,2
higher difficulty settings,2
feels bit empty,2
snow fall dlc,2
don say lightly,2
best sim city,2
spiritual successor simcity,2
successor simcity 4,2
looking forward see,2
see comes next,2
10 10 cant,2
fan city builders,2
city builder sim,2
hundreds thousands hours,2
anyone thinking buying,2
liked sim city,2
move around city,2
amd quad core,2
change recommendation yes,2
made angry enough,2
jagged alliance 2,2
close call duty,2
worth small amount,2
getting bunch extra,2
please don let,2
take place map,2
d paid full,2
makes least worth,2
many online card,2
fits theme well,2
win 7 64,2
7 64 bit,2
didn take away,2
conquer new lands,2
visual novel style,2
system easy pick,2
music pretty nice,2
especially don want,2
rpg visual novel,2
d personally recommend,2
deus ex human,2
love turn based,2
sure ve seen,2
took two hours,2
half hour later,2
came across bug,2
fits quite well,2
don detract experience,2
player local co,2
maybe add content,2
learning curve bit,2
d 9 10,2
part cause 2,2
7 10 gameplay,2
cause 2 multiplayer,2
don think need,2
shoot em ups,2
nice little point,2
don think buying,2
ve years now,2
try kill many,2
kill many zombies,2
many zombies possible,2
million times better,2
m going tell,2
running newer computers,2
may replay value,2
full motion video,2
absolutely best ve,2
little nugget information,2
board halloween night,2
2 years 2,2
hidden object type,2
finding hidden objects,2
actually quite challenging,2
now m huge,2
paying real money,2
recommend anyone give,2
anyone give try,2
finally bought steam,2
previous walking dead,2
story continues last,2
continues last left,2
gave positive review,2
walking dead season,2
hope gets better,2
way people act,2
want character act,2
twd tv show,2
choose adventure style,2
fan walking dead,2
enemies getting stuck,2
may put people,2
ball back forth,2
people might say,2
thoroughly enjoyed every,2
every second playthrough,2
several hours beating,2
hours beating head,2
beating head saving,2
head saving environment,2
easy turned around,2
new weapon types,2
tiny tina assault,2
main story quite,2
story quite short,2
many legendaries obtainable,2
maybe wait sale,2
10 10 xd,2
shoot bad guys,2
reccomend buy sale,2
compared borderlands 2,2
better boss fights,2
keep finding new,2
m running windows,2
running windows 7,2
things start getting,2
old school puzzles,2
definitely recommend giving,2
higher level dungeons,2
higher level characters,2
ve got idea,2
knowing strengths weaknesses,2
decided go room,2
win without effort,2
running windowed mode,2
definitely worth try,2
ll go back,2
think many people,2
easy 10 10,2
10 10 free,2
around whatever want,2
ace spades classic,2
something little bit,2
non steam version,2
requires precise timing,2
made small team,2
sale 19 cents,2
compelling story telling,2
strange new worlds,2
attack speed movement,2
speed movement speed,2
stick figure fighting,2
little bit buggy,2
move left right,2
might upset people,2
10 10 bullet,2
nearly 3 hours,2
doesn seem work,2
actually pretty nice,2
initial learning curve,2
hit kill moves,2
rather dark souls,2
voice acting spot,2
dark demon souls,2
20 minutes gameplay,2
sounds 10 10,2
long load times,2
10 minutes already,2
m sure players,2
0 9 hours,2
recommend people enjoy,2
different almost anything,2
devs seem care,2
hexcells similar minesweeper,2
take opinion grain,2
opinion grain salt,2
random level generator,2
well designed puzzles,2
people real life,2
never gave thought,2
re always thinking,2
easiest way describe,2
awesome worth money,2
worth ten bucks,2
number achievements unlock,2
dont buy unless,2
people smoking something,2
music fits perfectly,2
fan older style,2
older style fps,2
don expect find,2
b u l,2
u l l,2
l l h,2
going guns blazing,2
fix please tell,2
instantly fell love,2
things settle bit,2
becomes less less,2
don recommend buying,2
reccomend anyone enjoys,2
puzzles hard enough,2
anyone likes puzzle,2
evil within resident,2
within resident evil,2
locked 30 fps,2
using xbox 360,2
wnat level 80,2
recommend anyone current,2
dealt average damage,2
bought pre order,2
worthy successor predecessor,2
keep things fresh,2
8 10 hours,2
performance patch came,2
shouldn come surprise,2
enjoy turn based,2
end graphics cards,2
lot things need,2
lowest common denominator,2
must buy rpg,2
new year eve,2
move around mouse,2
effects well made,2
don expect replay,2
expect replay value,2
follow regular updates,2
regular updates reviews,2
bought long ago,2
8 10 buy,2
keep releasing new,2
updated new features,2
don know buy,2
coming guy doesn,2
leaves many questions,2
caring happens next,2
house without deviation,2
girl personal key,2
personal key event,2
red riding hood,2
night vision goggles,2
vr experience far,2
don need story,2
isn open world,2
unlock radio commands,2
rpg makes think,2
set hard difficulty,2
20 year old,2
instead giving us,2
worked real hard,2
great ambient music,2
best things ve,2
friends loved ones,2
don know press,2
quickly got addicted,2
top twin stick,2
shooter tower defense,2
co op person,2
d say pretty,2
going back forth,2
take away gameplay,2
truck simulator 1,2
10 10 blow,2
anywhere near enough,2
interesting concept gameplay,2
10 10 wood,2
next gen experience,2
banned sp mods,2
best gta series,2
past 5 years,2
didn break rules,2
heard bad things,2
many many hours,2
money unlock stuff,2
give 9 11,2
version pc version,2
single player free,2
extra 2 million,2
go private session,2
gta v runs,2
never got work,2
way back town,2
online part 0,2
part 0 10,2
single player mods,2
gt turn computer,2
well sounds music,2
may come expect,2
voice acting doesn,2
7 10 graphics,2
please feel free,2
definitely suggest everyone,2
everyone cup tea,2
takes hour complete,2
got free regret,2
lots lots lots,2
bad graphics makes,2
almost 8 years,2
new weapons set,2
uninstall button works,2
dont know start,2
2 months release,2
every single match,2
monster vs monster,2
due connection issues,2
least 40 hours,2
little single player,2
need bring back,2
may sound bad,2
thought d try,2
stock car extreme,2
3 4 hour,2
4 hour campaign,2
unlock new ones,2
answered yes questions,2
doesn overstay welcome,2
turn based action,2
combo meter filled,2
little point click,2
want don want,2
option change controls,2
price seems bit,2
grand total two,2
limited number modes,2
progression starts feel,2
made mistake buying,2
original flash version,2
ll keep moving,2
ve spent way,2
well spent money,2
80 fps dips,2
refund half hour,2
go far say,2
waiting go sale,2
buy man sky,2
don basement dwelling,2
basement dwelling troll,2
8 5 stars,2
potential future updates,2
recommend others try,2
hold hand show,2
10 10 run,2
10 10 suffer,2
won refund money,2
steam refund system,2
5 hours trying,2
feel ve seen,2
performance issues fixed,2
witcher 3 ultra,2
kingdom tales management,2
several hours gameplay,2
take 10 15,2
company heroes series,2
8 10 old,2
shading text bubbles,2
non linear design,2
non linear approach,2
love attention detail,2
storyline 10 10,2
isn enough gameplay,2
limited number different,2
final fantasy vi,2
based battle system,2
main character level,2
ve seen past,2
star control 2,2
allow players hotkeys,2
battlepillars shoot battlepillars,2
real horror stories,2
puzzles require little,2
three points give,2
friends online big,2
10 64 bit,2
anyone enjoys story,2
story turn based,2
sci fi setting,2
incredibly slow starting,2
going find way,2
graphics may best,2
great sense humour,2
say without spoiling,2
ll mess head,2
doesn whole lot,2
problem isn bad,2
well worth current,2
im bad player,2
later levels quite,2
allows lot different,2
something little deeper,2
power ups found,2
two dimensional plane,2
use little work,2
high learning curve,2
x series already,2
series already think,2
excellent sound design,2
keep edge seat,2
8 bit graphics,2
enough keep track,2
d say absolutely,2
secret ending extra,2
plants vs zombies,2
battle five armies,2
usual gameplay lego,2
form side quests,2
based third movie,2
know exactly go,2
must anyone likes,2
overall gameplay makes,2
bugs hopefully fixed,2
kind people name,2
hardcore bullet hell,2
best free ve,2
random number generator,2
feel free check,2
4 gb ram,2
voice acting addition,2
different types terrain,2
puzzles quite challenging,2
base d operacions,2
un ritme de,2
ritme de joc,2
graphics look awesome,2
takes 5 minutes,2
buy spend money,2
little plus signs,2
co op version,2
break brick music,2
brick music lot,2
music lot graphics,2
skip mission must,2
mission must beat,2
must beat levels,2
lose lives must,2
lives must start,2
nobody plays multiplayer,2
seems work fine,2
co op features,2
please note quite,2
fully immersed story,2
great story atmosphere,2
best fps long,2
well done guys,2
hard find things,2
feel something missing,2
deserve big thumbs,2
run full hd,2
ll skip now,2
low res textures,2
didn give 10,2
provide immersive atmosphere,2
many different parts,2
10 10 leave,2
sheer amount content,2
metal gear online,2
now d fix,2
seeing right now,2
0 0 10,2
hit right feels,2
mouse support menus,2
big fan japanese,2
dont best pc,2
kille dyour character,2
difficult enough enjoyable,2
ve already completed,2
controls absolutely terrible,2
die hard fan,2
re big fan,2
great new features,2
civ v expansions,2
single new nation,2
seems easier civ5,2
m sure fixed,2
wait 2 minutes,2
something new new,2
old school shooter,2
person shooter rpg,2
run away grenades,2
buy ice cream,2
cant tell many,2
assassin creed far,2
point blank range,2
ultra high preset,2
crashes every 2,2
dollar per hour,2
rating 8 5,2
many side quests,2
charge 19 99,2
sad sorry excuse,2
see great potential,2
don care graphics,2
third party programs,2
5 10 overview,2
especially re fan,2
lot turn based,2
bad port mobile,2
co op better,2
players different modes,2
walk 3 feet,2
hours 2 days,2
people join ur,2
best writing ve,2
writing ve experienced,2
every single aspect,2
every single feature,2
little bit experience,2
minor complaint includes,2
world ve created,2
recommend anyone enjoyed,2
isn bad mechanic,2
reviews overwhelmingly positive,2
great well worth,2
5 0 price,2
0 price tag,2
rpg single player,2
animation voice acting,2
story driven rpg,2
top 5 times,2
run max settings,2
maybe ok ,2
feel involved ,2
way side quests,2
back open world,2
fast travel point,2
half bad either,2
put many hours,2
doesn offer anything,2
offer anything new,2
dragon age inquisition,2
glad pre ordered,2
easily sink hours,2
rag doll physics,2
edges buildings ,2
amazing side ,2
took away ,2
pc hard ,2
corner every ,2
turn antialiasing witcher,2
measure 9 ,2
10 story 11,2
story 11 10,2
story great far,2
big fan rpg,2
best ive playd,2
least 10 hours,2
whooaa dude ,2
ve owned ,2
life find ,2
ff series ,2
ve completed main,2
higher resolutions ,2
made whole lot,2
ll never need,2
require real thinking,2
story coliseum dlcs,2
coliseum dlcs locked,2
included side quests,2
9 10 story,2
worth dont ,2
start care ,2
getting interesting ,2
interesting definitely ,2
introduces new mechanics,2
modern warfare remastered,2
points per kill,2
everyone complaining ,2
half way campaign,2
huge amount customization,2
run i7 5820k,2
cant reccomend enough,2
don care multiplayer,2
pj sam 4,2
made better person,2
spend 5 hours,2
simple yet enjoyable,2
re better using,2
comes killing enemies,2
never feels boring,2
isn bad either,2
fan voice acting,2
kill bad guy,2
start every level,2
recommend waiting price,2
simple doesn mean,2
doesn mean simple,2
ends happy note,2
items keys ,2
downed enemies ,2
pretty simplistic ,2
pro gamer ,2
yeah re ,2
rts don ,2
units siege ,2
fantastic voice ,2
anything amazing ,2
actually makes sense,2
find cool stuff,2
happy spend money,2
ve tried read,2
ve already done,2
pvp area ,2
decent 2d graphics,2
load black screen,2
system graphics ,2
made ms paint,2
rate 7 5,2
old amiga days,2
classic dungeon crawler,2
give 2 10,2
go epic adventure,2
might able finish,2
steam go ,2
1 hours ,2
replay value besides,2
recommend anyone thinking,2
challenging arcade puzzle,2
arcade puzzle ,2
steam don many,2
reviews saying doesn,2
doesn work windows,2
yet ve never,2
fary cry 3,2
10 10 delete,2
thought put actual,2
got cheap steam,2
willing pay money,2
potential 10 10,2
doesn teach mechanics,2
teach mechanics well,2
supposed example ,2
away quite ,2
enjoyed definitely ,2
recommend music ,2
video want see,2
worth 99 cents,2
boring way fast,2
5 10 seconds,2
several years ago,2
around trying figure,2
trying figure things,2
basically happens take,2
better free flash,2
full server u,2
tower defence genre,2
better late never,2
second world war,2
9 10 overall,2
find english version,2
think total war,2
byzantines yea ,2
yea kinda ,2
free nothing ,2
2 30 hours,2
war battles shogun,2
total war titles,2
pay accelerate system,2
accelerate system place,2
halflife 2 ,2
say got ,2
absolutely fallen love,2
deep well written,2
ui easy understand,2
back drawing board,2
check system requirements,2
d say enjoyed,2
classic match 3,2
say straight away,2
d recommend sale,2
side objectives kill,2
objectives kill x,2
3 stars every,2
stars every level,2
slow paced requires,2
64 bit system,2
crap worst ,2
content 5 ,2
keeps crashing every,2
looking instant gratification,2
 long look,2
sound effects top,2
effects top notch,2
 bought price,2
able placed cover,2
come conclusions ,2
spend hour half,2
interactive movie story,2
2 hours hard,2
thought provoking experience,2
definitely worth 10,2
beginner guide trying,2
trying new things,2
fps person ,2
enemies shoot ,2
design awful ,2
awful graphics ,2
recomend anyone loves,2
kill boss rng,2
takes way long,2
long enough see,2
last someone age,2
log loading screen,2
come back days,2
art style easy,2
 better original,2
 re ll,2
next feels ,2
point m ,2
gameplay puzzles ,2
better little ,2
satisfying platformer ,2
limbo inside ,2
little short ,2
life said ,2
said last ,2
don know begin,2
4 hour experience,2
slowly walk back,2
exploration feel ,2
see lot people,2
takes long complete,2
great learning curve,2
quest later ,2
original setting ,2
gain new abilities,2
write positive review,2
needs bit variety,2
re bored want,2
buy puzzle fans,2
high quality skyrim,2
amazing modding community,2
open world mmo,2
guild wars 2,2
mmo elder scrolls,2
beta terrible ,2
area explore ,2
full voice acting,2
weekly updates ,2
many freaking hours,2
highly recommend buying,2
give another chance,2
says wrong password,2
 quite level,2
total war battle,2
ve couple hours,2
couple hours far,2
give 2 thumbs,2
longer 5 min,2
great sound effects,2
don understand many,2
couple times ve,2
world map exploration,2
 say hard,2
went killing spree,2
next steam sale,2
3rd person open,2
wants bring gang,2
run ammo fast,2
bit hard master,2
overall d recommend,2
kombat pack 2,2
randomly exit back,2
 ah yes,2
enjoyed puzzles ,2
must buy puzzle,2
old school fans,2
enemy variety keep,2
got 5 hours,2
lichdom battlemage ,2
weapons controls ,2
balanced ve ,2
2 hour mark,2
story gets pretty,2
see replay value,2
favorite visual novels,2
art style refreshing,2
great controller support,2
ve never finished,2
either way though,2
control little ship,2
hand painted art,2
painted art style,2
ve street fighter,2
street fighter fan,2
don feel bad,2
issues day day,2
isn worth money,2
player story mode,2
6 months later,2
mode ll ,2
definition tedious ,2
earn fight money,2
fighting sticks supported,2
wouldn recommend anybody,2
5 minutes review,2
1 2 patch,2
short two ,2
now let talk,2
many hours end,2
modding community pick,2
graphic engine problems,2
intel i7 4790k,2
d give rating,2
fps drops 60,2
rare supply drops,2
call duty console,2
count many times,2
pretty well thought,2
1 2 price,2
cod black ops,2
 port don,2
existing ones ,2
well player ,2
hell gameplay ,2
recommend anyone buy,2
long awaited sequel,2
don want say,2
heart breaking story,2
amazing pc port,2
3 minor issues,2
side missions take,2
metal gear rising,2
buy without hesitation,2
destroy anti air,2
anti air emplacements,2
skeptical towards future,2
development phantom pain,2
done excellent job,2
best assassin creed,2
hits sweet spot,2
people complaining lack,2
complaining lack content,2
usually turn music,2
360 controller support,2
big picture mode,2
don expect many,2
re duck guns,2
definitely going ,2
player online ,2
many quarters ve,2
d give 10,2
cutting edge graphics,2
worth low price,2
allow full 360,2
full 360 degree,2
360 degree motion,2
degree motion camera,2
things way ,2
took getting used,2
recommend short ,2
short simple ,2
player imagination ,2
different path ,2
completely control ,2
idea nice ,2
find everything ,2
save function ,2
might seem ,2
brings new features,2
far feel ,2
knowledge series ,2
price 19 ,2
21 hours ,2
new level gameplay,2
new stuff pretty,2
put lot effort,2
wait next chapter,2
soft core ecchi,2
characters feel bit,2
sexy anime girls,2
feel main character,2
maybe five minutes,2
level understand ,2
short lt ,2
cross country navigation,2
cons single ,2
sweet review ,2
bit tricky ,2
perfect ride ,2
 puzzles don,2
brings whole new,2
next generation simulation,2
written visual novel,2
gold buy boosters,2
d rather wait,2
300 hours gameplay,2
headed giant mode,2
stands 2 ,2
buy booster packs,2
developers need address,2
long dont mind,2
medium sized snowball,2
around hour half,2
